Timestamp,X_Accel_g,Y_Accel_g,Z_Accel_g linked with dados_accel_25_08_full
2175,-0.762695,-0.582031,0.195312
2176,-0.677246,-0.698242,0.187988
2177,-0.523438,-0.84082,0.152344
2178,-0.31543,-0.931641,0.0625
2179,-0.144531,-0.996094,-0.001953
2180,-0.084961,-0.982422,-0.038574
2181,-0.002441,-0.963867,-0.026367
2182,-0.09668,-0.707031,-0.057129
2183,0.274902,-1.054688,-0.180664
2184,0.152832,-0.984375,0.002441
2185,0.355469,-0.974609,-0.022949
2186,0.334473,-0.980469,-0.100586
2187,0.283203,-0.959473,-0.081543
2188,-0.033203,-0.991211,-0.092773
2189,-0.12207,-0.988281,-0.199219
2190,-0.286621,-0.933594,-0.145508
2191,-0.429688,-0.875,-0.193359
2192,-0.549316,-0.841309,-0.152344
2193,-0.675293,-0.717773,-0.16748
2194,-0.83252,-0.503906,-0.131836
2195,-0.896973,-0.322754,-0.120605
2196,-0.94873,-0.260254,-0.126465
2197,-0.974121,-0.071777,-0.15625
2198,-0.976074,0.083496,-0.195801
2199,-0.908203,0.262207,-0.256348
2200,-0.885742,0.388184,-0.291016
2201,-0.772461,0.547363,-0.282715
2202,-0.695801,0.555176,-0.233887
2203,-0.733887,0.618652,-0.11084
2204,-0.73877,0.633301,0.008301
2205,-0.77832,0.603027,0.097656
2206,-0.740723,0.556641,0.098145
2207,-0.929199,0.481934,0.08252
2208,-0.953613,-0.052734,0.012207
2209,-0.939453,-0.161621,0.234375
2210,-0.806641,-0.518555,0.241211
2211,-0.625,-0.684082,0.217285
2212,-0.546387,-0.738281,-0.02832
2213,-0.44043,-0.896973,0.085449
2214,-0.304199,-0.927734,0.007324
2215,-0.208496,-0.975586,-0.005859
2216,0.006348,-0.944336,-0.015625
2217,0.231934,-0.984375,-0.075684
2218,0.214844,-1.012695,-0.044434
2219,0.267578,-0.933105,-0.036621
2220,0.328125,-0.994629,-0.01123
2221,0.571289,-0.846191,-0.047363
2222,0.867676,-0.602539,-0.143066
2223,0.955566,-0.362793,-0.169922
2224,0.994141,-0.114746,-0.23877
2225,1.04541,0.100098,-0.259766
2226,0.90625,0.210938,-0.413574
2227,0.851562,0.374023,-0.509766
2228,0.722168,0.391602,-0.583496
2229,0.728516,0.399902,-0.61377
2230,0.631836,0.398926,-0.649902
2231,0.733887,0.449219,-0.656738
2232,0.841797,0.355957,-0.52832
2233,0.927734,0.119141,-0.428223
2234,0.953125,-0.123535,-0.380371
2235,0.913086,-0.31543,-0.348145
2236,0.819336,-0.598145,-0.297852
2237,0.641602,-0.766602,-0.204102
2238,0.547363,-0.875488,-0.130371
2239,0.445312,-0.901855,-0.052246
2240,0.359375,-0.999512,0.051758
2241,0.120117,-1.019043,0.09082
2242,-0.016602,-0.975098,0.191895
2243,-0.241699,-0.956055,0.225098
2244,-0.435059,-0.869141,0.266602
2245,-0.524902,-0.815918,0.297852
2246,-0.720703,-0.678223,0.226074
2247,-0.851074,-0.495605,0.177246
2248,-0.901855,-0.388184,0.118164
2249,-0.877441,-0.283691,-0.137695
2250,-0.96875,-0.259277,-0.105957
2251,-0.937988,-0.208496,-0.211914
2252,-0.921387,-0.086914,-0.30957
2253,-0.859375,-0.006348,-0.41748
2254,-0.888672,-0.034668,-0.393066
2255,-0.900879,0.087891,-0.461914
2256,-0.818848,0.216309,-0.564453
2257,-0.790527,0.224121,-0.583496
2258,-0.735352,0.22168,-0.633789
2259,-0.694824,0.355957,-0.628418
2260,-0.698242,0.388184,-0.665039
2261,-0.739258,0.34082,-0.592773
2262,-0.77002,0.097168,-0.564453
2263,-0.805176,0.186035,-0.517578
2264,-0.790527,0.313965,-0.499512
2265,-0.79834,0.367676,-0.442383
2266,-0.811035,0.436523,-0.293945
2267,-0.833984,0.521484,-0.186523
2268,-0.891113,0.563477,-0.014648
2269,-0.810059,0.490234,0.104004
2270,-0.891602,0.383301,0.20459
2271,-0.91748,0.35498,0.257812
2272,-0.925293,0.088867,0.228027
2273,-0.915039,-0.063965,0.286133
2274,-0.98291,-0.398926,0.282227
2275,-0.805664,-0.501465,0.270508
2276,-0.669434,-0.694824,0.173828
2277,-0.57373,-0.831055,0.088867
2278,-0.409668,-0.906738,-0.053223
2279,-0.23877,-0.950684,-0.081543
2280,-0.12207,-0.998047,-0.125977
2281,-0.079102,-1.005859,-0.184082
2282,0.003418,-0.978516,-0.131348
2283,0.03418,-0.998047,-0.151367
2284,0.106445,-1.052734,-0.105469
2285,0.140625,-1.066406,-0.050293
2286,0.315918,-0.93457,0.030762
2287,0.453125,-0.89502,0.073242
2288,0.530273,-0.788086,0.068848
2289,0.587402,-0.812988,0.140137
2290,0.688477,-0.755371,0.156738
2291,0.780273,-0.644043,0.150391
2292,0.853516,-0.511719,0.193359
2293,0.883789,-0.413086,0.19043
2294,0.985352,-0.285156,0.157227
2295,0.983887,-0.157715,0.155762
2296,1.042969,-0.03418,0.111328
2297,1.017578,0.11377,0.151855
2298,0.976074,0.183105,0.205078
2299,0.946289,0.255371,0.266602
2300,0.913086,0.3125,0.339355
2301,0.870605,0.321289,0.398438
2302,0.836426,0.293945,0.46582
2303,0.875488,0.208008,0.457031
2304,0.941895,0.099609,0.363281
2305,0.958496,-0.119141,0.254395
2306,0.972656,-0.280762,0.08252
2307,0.961914,-0.378418,-0.052246
2308,0.891602,-0.454102,-0.166016
2309,0.858398,-0.529297,-0.189453
2310,0.766602,-0.693848,-0.287109
2311,0.625488,-0.731445,-0.375
2312,0.602539,-0.728516,-0.455566
2313,0.499512,-0.758301,-0.509766
2314,0.343262,-0.758789,-0.625488
2315,0.23877,-0.707031,-0.709473
2316,0.086426,-0.722656,-0.679688
2317,0.022949,-0.702148,-0.760742
2318,-0.199707,-0.63623,-0.858398
2319,-0.289551,-0.759766,-1.431641
2320,-0.214844,-0.308594,-0.909668
2321,-0.327148,-0.083984,-0.971191
2322,-0.336914,0.088867,-1.005371
2323,-0.311523,0.377441,-0.889648
2324,-0.249023,0.491699,-0.869629
2325,-0.229492,0.708008,-0.668945
2326,-0.15918,0.88623,-0.414062
2327,-0.101562,0.987305,-0.078613
2328,-0.142578,0.952148,0.251465
2329,-0.128418,0.884277,0.390625
2330,-0.140625,0.825684,0.497559
2331,-0.145508,0.78125,0.541016
2332,-0.157715,0.80127,0.546387
2333,-0.118652,0.759277,0.663086
2334,-0.21875,0.593262,0.735352
2335,-0.279785,0.36377,0.791992
2336,-0.324707,0.231445,0.842773
2337,-0.293945,0.110352,0.890137
2338,-0.292969,0.141602,0.891113
2339,-0.268555,0.035645,0.932617
2340,-0.260254,-0.020996,0.930664
2341,-0.258789,-0.103027,0.909668
2342,-0.197266,-0.173828,0.914551
2343,-0.094727,-0.162598,0.89209
2344,-0.138672,-0.17334,0.950684
2345,-0.099121,-0.167969,0.937988
2346,-0.068848,-0.045898,0.932617
2347,-0.157227,0.008789,0.943848
2348,-0.211914,0.118164,0.913574
2349,-0.235352,0.152832,0.937012
2350,-0.247559,0.314453,1.073242
2351,-0.27002,0.314453,0.84668
2352,-0.27002,0.373535,0.850586
2353,-0.312988,0.423828,0.75293
2354,-0.313477,0.51709,0.758789
2355,-0.330566,0.583496,0.700195
2356,-0.322266,0.618652,0.669922
2357,-0.324707,0.651367,0.637207
2358,-0.302246,0.708496,0.588379
2359,-0.270996,0.771973,0.544434
2360,-0.257812,0.799316,0.499512
2361,-0.218262,0.830078,0.44873
2362,-0.19043,0.867188,0.415039
2363,-0.157227,0.924316,0.333008
2364,-0.154297,0.922363,0.291504
2365,-0.148926,0.931641,0.251953
2366,-0.202148,0.93457,0.246094
2367,-0.25,0.944336,0.237305
2368,-0.333008,0.904297,0.202637
2369,-0.41748,0.867188,0.163086
2370,-0.465332,0.859863,0.149902
2371,-0.51416,0.827637,0.166992
2372,-0.477051,0.811035,0.233398
2373,-0.442871,0.798828,0.33252
2374,-0.401855,0.788086,0.386719
2375,-0.385742,0.77832,0.424316
2376,-0.361328,0.78125,0.478516
2377,-0.351074,0.759277,0.478027
2378,-0.338867,0.741699,0.49707
2379,-0.316895,0.753906,0.539551
2380,-0.306641,0.716309,0.569336
2381,-0.317871,0.72998,0.552246
2382,-0.367676,0.748047,0.509277
2383,-0.397949,0.741699,0.486328
2384,-0.428223,0.727051,0.469727
2385,-0.438965,0.696777,0.504883
2386,-0.452637,0.652344,0.555664
2387,-0.444824,0.600098,0.594727
2388,-0.41748,0.543457,0.663086
2389,-0.384277,0.50293,0.720215
2390,-0.359863,0.474121,0.746094
2391,-0.352539,0.503906,0.758301
2392,-0.319824,0.457031,0.793945
2393,-0.230469,0.42627,0.901367
2394,-0.163086,0.385254,0.849609
2395,-0.152832,0.393555,0.87207
2396,-0.096191,0.444336,0.844238
2397,-0.064453,0.439941,0.854004
2398,-0.074219,0.45459,0.835449
2399,-0.163086,0.407227,0.828125
2400,-0.249023,0.445312,0.820801
2401,-0.335449,0.421387,0.808594
2402,-0.398438,0.383301,0.804688
2403,-0.518555,0.355469,0.75293
2404,-0.519531,0.374512,0.744629
2405,-0.540039,0.443848,0.669922
2406,-0.547363,0.362793,0.658203
2407,-0.697266,0.369629,0.649414
2408,-0.748535,0.39502,0.487305
2409,-0.737305,0.460449,0.40625
2410,-0.67627,0.51709,0.431152
2411,-0.626465,0.554199,0.51123
2412,-0.552734,0.578125,0.563965
2413,-0.478516,0.594727,0.577637
2414,-0.370605,0.595215,0.642578
2415,-0.224609,0.626465,0.708496
2416,-0.076172,0.604004,0.735352
2417,-0.012695,0.616699,0.731445
2418,-0.020996,0.632812,0.740234
2419,-0.084473,0.638672,0.728516
2420,-0.13623,0.615234,0.710449
2421,-0.212402,0.640625,0.692871
2422,-0.350586,0.59375,0.651367
2423,-0.469238,0.587402,0.626953
2424,-0.554688,0.542969,0.531738
2425,-0.714844,0.494629,0.43457
2426,-0.855957,0.458496,0.251953
2427,-0.847656,0.435547,0.119141
2428,-0.910156,0.400391,0.090332
2429,-0.890625,0.405273,0.076172
2430,-0.846191,0.437012,0.209473
2431,-0.737305,0.478027,0.379395
2432,-0.603516,0.489746,0.578125
2433,-0.40625,0.503906,0.699707
2434,-0.242188,0.51123,0.769531
2435,-0.039551,0.566895,0.836914
2436,0.1875,0.604004,0.741211
2437,0.371094,0.609375,0.638672
2438,0.459961,0.631348,0.57959
2439,0.480957,0.711914,0.485352
2440,0.377441,0.753418,0.45166
2441,0.086914,0.831543,0.486816
2442,-0.226074,0.823242,0.468262
2443,-0.515137,0.73291,0.426758
2444,-0.657227,0.654785,0.323242
2445,-0.806152,0.571777,0.112305
2446,-1.006836,0.300293,-0.098633
2447,-0.933594,0.224121,-0.094727
2448,-0.913086,0.205078,-0.133301
2449,-0.974609,0.299805,-0.202637
2450,-0.870605,-0.04834,-0.468262
2451,-0.79541,0.006348,-0.592773
2452,-0.765137,0.02002,-0.627441
2453,-0.777344,0.057617,-0.663086
2454,-0.726562,-0.144043,-0.627441
2455,-0.785156,-0.246582,-0.543457
2456,-0.804199,-0.36377,-0.430176
2457,-0.892578,-0.435547,-0.315918
2458,-0.987305,-0.369629,-0.414551
2459,-0.737305,-0.543457,-0.34082
2460,-0.573242,-0.747559,-0.268066
2461,-0.428223,-0.867676,-0.271484
2462,-0.333984,-0.922852,-0.238281
2463,-0.321777,-0.949219,-0.177734
2464,-0.121582,-0.972168,-0.136719
2465,-0.05127,-0.999512,-0.085449
2466,-0.047363,-1.0,-0.103516
2467,-0.157227,-0.96875,-0.221191
2468,-0.08252,-0.984375,-0.182129
2469,-0.003418,-1.009277,-0.130859
2470,-0.026855,-1.001953,-0.166992
2471,-0.137695,-0.987793,-0.155762
2472,-0.146973,-0.978027,-0.221191
2473,-0.291016,-0.893555,-0.365723
2474,-0.637207,-0.565918,-0.380859
2475,-0.759766,-0.289551,-0.650391
2476,-0.69043,0.040527,-0.76416
2477,-0.549316,0.233887,-0.834961
2478,-0.394043,0.297363,-0.878906
2479,-0.233398,0.45752,-0.890137
2480,-0.098633,0.495117,-0.891602
2481,-0.04541,0.535156,-0.837891
2482,0.158691,0.653809,-0.678711
2483,0.220703,0.538086,-0.84375
2484,0.358887,0.464355,-0.840332
2485,0.40918,0.342285,-0.877441
2486,0.401367,0.338867,-0.90332
2487,0.447754,0.192383,-0.921387
2488,0.312012,0.09375,-0.974609
2489,0.283203,0.038086,-1.02002
2490,0.222168,0.027832,-1.048828
2491,0.174316,-0.013672,-0.912598
2492,0.074219,-0.037109,-1.030762
2493,0.004395,-0.165527,-1.019531
2494,-0.078125,-0.249512,-0.946777
2495,-0.182617,-0.29541,-1.000977
2496,-0.288086,-0.374023,-0.938477
2497,-0.330566,-0.402832,-0.899414
2498,-0.465332,-0.415039,-0.801758
2499,-0.480957,-0.416016,-0.793945
