Timestamp,X_Mag_Raw,Y_Mag_Raw,Z_Mag_Raw
1444,-0.30073,-0.091241,0.022628
1445,-0.327007,-0.141606,0.020438
1446,-0.340876,-0.192701,0.020438
1447,-0.344526,-0.249635,0.027737
1448,-0.327737,-0.320438,0.037956
1449,-0.291241,-0.378832,0.050365
1450,-0.233577,-0.424088,0.056204
1451,-0.151825,-0.448175,0.050365
1452,-0.060584,-0.437956,0.030657
1453,0.005839,-0.40219,0.010949
1454,0.054015,-0.351825,0.00146
1455,0.108029,-0.256934,0.039416
1456,0.111679,-0.19781,0.062774
1457,0.10219,-0.146715,0.067153
1458,0.078102,-0.094161,0.075912
1459,0.043796,-0.052555,0.094161
1460,-0.011679,-0.013869,0.09927
1461,-0.057664,0.00292,0.09708
1462,-0.110949,0.012409,0.084672
1463,-0.181022,0.00146,0.070073
1464,-0.229197,-0.018248,0.059124
1465,-0.274453,-0.051825,0.045985
1466,-0.307299,-0.092701,0.045985
1467,-0.326277,-0.124088,0.045255
1468,-0.339416,-0.155474,0.048905
1469,-0.327737,-0.128467,0.040146
1470,-0.30292,-0.086861,0.034307
1471,-0.269343,-0.051095,0.032847
1472,-0.243796,-0.033577,0.026277
1473,-0.212409,-0.018248,0.014599
1474,-0.179562,-0.010219,0.005109
1475,-0.157664,-0.005839,0.00073
1476,-0.137226,-0.006569,-0.005839
1477,-0.118248,-0.00438,-0.005109
1478,-0.10365,-0.00365,-0.00438
1479,-0.087591,-0.00292,-0.00073
1480,-0.064964,-0.00146,0.011679
1481,-0.039416,-0.00073,0.041606
1482,-0.022628,-0.00365,0.072263
1483,-0.013869,-0.018248,0.129927
1484,-0.013869,-0.047445,0.182482
1485,-0.013139,-0.078832,0.213139
1486,-0.018978,-0.119708,0.241606
1487,-0.029927,-0.156204,0.259854
1488,-0.043066,-0.191971,0.270803
1489,-0.047445,-0.226277,0.274453
1490,-0.045985,-0.256204,0.270803
1491,-0.041606,-0.281752,0.264234
1492,-0.034307,-0.307299,0.251825
1493,-0.031387,-0.319708,0.244526
1494,-0.031387,-0.326277,0.241606
1495,-0.026277,-0.330657,0.236496
1496,-0.022628,-0.334307,0.232847
1497,-0.016788,-0.334307,0.228467
1498,-0.006569,-0.330657,0.224818
1499,0.00365,-0.321168,0.223358
